date,fund,ticker,weight
2023-04-03,Combined Risk Parity,ETH-USD,0.007236
2023-04-03,Combined Risk Parity,LTC-USD,0.007988
2023-04-03,Combined Risk Parity,TRX-USD,0.010277
2023-04-03,Combined Risk Parity,XLM-USD,0.008622
2023-04-03,Combined Risk Parity,XRP-USD,0.008219
2023-05-01,Combined Risk Parity,ABBV,0.034628
2023-05-01,Combined Risk Parity,ABT,0.017954
2023-05-01,Combined Risk Parity,ADBE,0.011571
2023-05-01,Combined Risk Parity,AEP,0.021824
2023-05-01,Combined Risk Parity,AMD,0.008514
2023-05-01,Combined Risk Parity,AMGN,0.037746
2023-05-01,Combined Risk Parity,AMT,0.015159
2023-05-01,Combined Risk Parity,BA,0.012421
2023-05-01,Combined Risk Parity,CAT,0.015308
2023-05-01,Combined Risk Parity,CCI,0.015809
2023-05-01,Combined Risk Parity,CMCSA,0.017498
2023-05-01,Combined Risk Parity,COP,0.015043
2023-05-01,Combined Risk Parity,CVX,0.018139
2023-05-01,Combined Risk Parity,D,0.024399
2023-05-01,Combined Risk Parity,DD,0.014404
2023-05-01,Combined Risk Parity,DIS,0.012922
2023-05-01,Combined Risk Parity,DOW,0.015645
2023-05-01,Combined Risk Parity,DUK,0.025427
2023-05-01,Combined Risk Parity,EA,0.023478
2023-05-01,Combined Risk Parity,GE,0.014845
2023-05-01,Combined Risk Parity,GILD,0.025897
2023-05-01,Combined Risk Parity,GS,0.016244
2023-05-01,Combined Risk Parity,INTC,0.012021
2023-05-01,Combined Risk Parity,KO,0.027193
2023-05-01,Combined Risk Parity,MMM,0.018111
2023-05-01,Combined Risk Parity,MRK,0.04075
2023-05-01,Combined Risk Parity,MS,0.014674
2023-05-01,Combined Risk Parity,NEE,0.017987
2023-05-01,Combined Risk Parity,NEM,0.019851
2023-05-01,Combined Risk Parity,NKE,0.011592
2023-05-01,Combined Risk Parity,NUE,0.011893
2023-05-01,Combined Risk Parity,NVDA,0.00806
2023-05-01,Combined Risk Parity,O,0.023136
2023-05-01,Combined Risk Parity,OXY,0.01427
2023-05-01,Combined Risk Parity,PLD,0.012774
2023-05-01,Combined Risk Parity,PSA,0.018864
2023-05-01,Combined Risk Parity,QCOM,0.011379
2023-05-01,Combined Risk Parity,SBUX,0.014636
2023-05-01,Combined Risk Parity,SHW,0.015888
2023-05-01,Combined Risk Parity,SLB,0.01392
2023-05-01,Combined Risk Parity,SO,0.023276
2023-05-01,Combined Risk Parity,T,0.023441
2023-05-01,Combined Risk Parity,TMUS,0.021337
2023-05-01,Combined Risk Parity,TTWO,0.015926
2023-05-01,Combined Risk Parity,UPS,0.01724
2023-05-01,Combined Risk Parity,USB,0.015911
2023-05-01,Combined Risk Parity,V,0.01679
2023-05-01,Combined Risk Parity,WFC,0.015331
2023-05-01,Combined Risk Parity,WMT,0.030013
2023-05-01,Combined Risk Parity,XOM,0.017663
2023-05-01,Combined Risk Parity,ADA-USD,0.00726
2023-05-01,Combined Risk Parity,BCH-USD,0.008084
2023-05-01,Combined Risk Parity,BTC-USD,0.009358
2023-05-01,Combined Risk Parity,EOS-USD,0.007542
2023-05-01,Combined Risk Parity,ETC-USD,0.005848
2023-05-01,Combined Risk Parity,ETH-USD,0.007353
2023-05-01,Combined Risk Parity,LTC-USD,0.008152
2023-05-01,Combined Risk Parity,TRX-USD,0.010436
2023-05-01,Combined Risk Parity,XLM-USD,0.008752
2023-05-01,Combined Risk Parity,XRP-USD,0.008411
2023-06-01,Combined Risk Parity,ABBV,0.033821
2023-06-01,Combined Risk Parity,ABT,0.018809
2023-06-01,Combined Risk Parity,ADBE,0.011377
2023-06-01,Combined Risk Parity,AEP,0.020738
2023-06-01,Combined Risk Parity,AMD,0.009228
2023-06-01,Combined Risk Parity,AMGN,0.032657
2023-06-01,Combined Risk Parity,AMT,0.01496
2023-06-01,Combined Risk Parity,BA,0.01335
2023-06-01,Combined Risk Parity,CAT,0.014792
2023-06-01,Combined Risk Parity,CCI,0.015186
2023-06-01,Combined Risk Parity,CMCSA,0.016697
2023-06-01,Combined Risk Parity,COP,0.015562
2023-06-01,Combined Risk Parity,CVX,0.018342
2023-06-01,Combined Risk Parity,D,0.022678
2023-06-01,Combined Risk Parity,DD,0.013916
2023-06-01,Combined Risk Parity,DIS,0.012411
2023-06-01,Combined Risk Parity,DOW,0.01478
2023-06-01,Combined Risk Parity,DUK,0.023919
2023-06-01,Combined Risk Parity,EA,0.023787
2023-06-01,Combined Risk Parity,GE,0.015179
2023-06-01,Combined Risk Parity,GILD,0.024754
2023-06-01,Combined Risk Parity,GS,0.016137
2023-06-01,Combined Risk Parity,INTC,0.012138
2023-06-01,Combined Risk Parity,KO,0.029456
2023-06-01,Combined Risk Parity,MMM,0.016838
2023-06-01,Combined Risk Parity,MRK,0.04078
2023-06-01,Combined Risk Parity,MS,0.014777
2023-06-01,Combined Risk Parity,NEE,0.018231
2023-06-01,Combined Risk Parity,NEM,0.019351
2023-06-01,Combined Risk Parity,NKE,0.011525
2023-06-01,Combined Risk Parity,NUE,0.012043
2023-06-01,Combined Risk Parity,NVDA,0.008603
2023-06-01,Combined Risk Parity,O,0.023175
2023-06-01,Combined Risk Parity,OXY,0.015478
2023-06-01,Combined Risk Parity,PLD,0.01325
2023-06-01,Combined Risk Parity,PSA,0.019948
2023-06-01,Combined Risk Parity,QCOM,0.011717
2023-06-01,Combined Risk Parity,SBUX,0.015929
2023-06-01,Combined Risk Parity,SHW,0.014971
2023-06-01,Combined Risk Parity,SLB,0.014933
2023-06-01,Combined Risk Parity,SO,0.02217
2023-06-01,Combined Risk Parity,T,0.022764
2023-06-01,Combined Risk Parity,TMUS,0.024595
2023-06-01,Combined Risk Parity,TTWO,0.016946
2023-06-01,Combined Risk Parity,UPS,0.017271
2023-06-01,Combined Risk Parity,USB,0.013962
2023-06-01,Combined Risk Parity,V,0.017344
2023-06-01,Combined Risk Parity,WFC,0.015091
2023-06-01,Combined Risk Parity,WMT,0.028595
2023-06-01,Combined Risk Parity,XOM,0.017905
2023-06-01,Combined Risk Parity,ADA-USD,0.008242
2023-06-01,Combined Risk Parity,BCH-USD,0.008494
2023-06-01,Combined Risk Parity,BTC-USD,0.009358
2023-06-01,Combined Risk Parity,EOS-USD,0.007828
2023-06-01,Combined Risk Parity,ETC-USD,0.006083
2023-06-01,Combined Risk Parity,ETH-USD,0.007197
2023-06-01,Combined Risk Parity,LTC-USD,0.008826
2023-06-01,Combined Risk Parity,TRX-USD,0.012806
2023-06-01,Combined Risk Parity,XLM-USD,0.009372
2023-06-01,Combined Risk Parity,XRP-USD,0.008931
2023-07-03,Combined Risk Parity,ABBV,0.034912
2023-07-03,Combined Risk Parity,ABT,0.019532
2023-07-03,Combined Risk Parity,ADBE,0.011345
2023-07-03,Combined Risk Parity,AEP,0.020506
2023-07-03,Combined Risk Parity,AMD,0.009913
2023-07-03,Combined Risk Parity,AMGN,0.031189
2023-07-03,Combined Risk Parity,AMT,0.014951
2023-07-03,Combined Risk Parity,BA,0.014061
2023-07-03,Combined Risk Parity,CAT,0.013803
2023-07-03,Combined Risk Parity,CCI,0.015252
2023-07-03,Combined Risk Parity,CMCSA,0.016184
2023-07-03,Combined Risk Parity,COP,0.015313
2023-07-03,Combined Risk Parity,CVX,0.017927
2023-07-03,Combined Risk Parity,D,0.022055
2023-07-03,Combined Risk Parity,DD,0.013843
2023-07-03,Combined Risk Parity,DIS,0.011754
2023-07-03,Combined Risk Parity,DOW,0.0143
2023-07-03,Combined Risk Parity,DUK,0.023235
2023-07-03,Combined Risk Parity,EA,0.024057
2023-07-03,Combined Risk Parity,GE,0.015912
2023-07-03,Combined Risk Parity,GILD,0.02381
2023-07-03,Combined Risk Parity,GS,0.016088
2023-07-03,Combined Risk Parity,INTC,0.011688
2023-07-03,Combined Risk Parity,KO,0.028262
2023-07-03,Combined Risk Parity,MMM,0.015002
2023-07-03,Combined Risk Parity,MRK,0.04463
2023-07-03,Combined Risk Parity,MS,0.0145
2023-07-03,Combined Risk Parity,NEE,0.018923
2023-07-03,Combined Risk Parity,NEM,0.01717
2023-07-03,Combined Risk Parity,NKE,0.011532
2023-07-03,Combined Risk Parity,NUE,0.011818
2023-07-03,Combined Risk Parity,NVDA,0.009082
2023-07-03,Combined Risk Parity,O,0.023539
2023-07-03,Combined Risk Parity,OXY,0.015642
2023-07-03,Combined Risk Parity,PLD,0.013804
2023-07-03,Combined Risk Parity,PSA,0.019196
2023-07-03,Combined Risk Parity,QCOM,0.011396
2023-07-03,Combined Risk Parity,SBUX,0.01663
2023-07-03,Combined Risk Parity,SHW,0.014866
2023-07-03,Combined Risk Parity,SLB,0.014459
2023-07-03,Combined Risk Parity,SO,0.022096
2023-07-03,Combined Risk Parity,T,0.023875
2023-07-03,Combined Risk Parity,TMUS,0.027346
2023-07-03,Combined Risk Parity,TTWO,0.017191
2023-07-03,Combined Risk Parity,UPS,0.015939
2023-07-03,Combined Risk Parity,USB,0.013028
2023-07-03,Combined Risk Parity,V,0.018297
2023-07-03,Combined Risk Parity,WFC,0.015086
2023-07-03,Combined Risk Parity,WMT,0.027213
2023-07-03,Combined Risk Parity,XOM,0.01765
2023-07-03,Combined Risk Parity,ADA-USD,0.008169
2023-07-03,Combined Risk Parity,BCH-USD,0.008097
2023-07-03,Combined Risk Parity,BTC-USD,0.010025
2023-07-03,Combined Risk Parity,EOS-USD,0.007714
2023-07-03,Combined Risk Parity,ETC-USD,0.005897
2023-07-03,Combined Risk Parity,ETH-USD,0.007643
2023-07-03,Combined Risk Parity,LTC-USD,0.008656
2023-07-03,Combined Risk Parity,TRX-USD,0.014811
2023-07-03,Combined Risk Parity,XLM-USD,0.009715
2023-07-03,Combined Risk Parity,XRP-USD,0.009472
2023-08-01,Combined Risk Parity,ABBV,0.03472
2023-08-01,Combined Risk Parity,ABT,0.019953
2023-08-01,Combined Risk Parity,ADBE,0.011529
2023-08-01,Combined Risk Parity,AEP,0.019952
2023-08-01,Combined Risk Parity,AMD,0.010382
2023-08-01,Combined Risk Parity,AMGN,0.03048
2023-08-01,Combined Risk Parity,AMT,0.014972
2023-08-01,Combined Risk Parity,BA,0.014236
2023-08-01,Combined Risk Parity,CAT,0.014344
2023-08-01,Combined Risk Parity,CCI,0.015412
2023-08-01,Combined Risk Parity,CMCSA,0.015804
2023-08-01,Combined Risk Parity,COP,0.015386
2023-08-01,Combined Risk Parity,CVX,0.018269
2023-08-01,Combined Risk Parity,D,0.021151
2023-08-01,Combined Risk Parity,DD,0.01414
2023-08-01,Combined Risk Parity,DIS,0.011983
2023-08-01,Combined Risk Parity,DOW,0.014544
2023-08-01,Combined Risk Parity,DUK,0.022242
2023-08-01,Combined Risk Parity,EA,0.024354
2023-08-01,Combined Risk Parity,GE,0.016501
2023-08-01,Combined Risk Parity,GILD,0.023515
2023-08-01,Combined Risk Parity,GS,0.01673
2023-08-01,Combined Risk Parity,INTC,0.011682
2023-08-01,Combined Risk Parity,KO,0.028132
2023-08-01,Combined Risk Parity,MMM,0.014124
2023-08-01,Combined Risk Parity,MRK,0.043498
2023-08-01,Combined Risk Parity,MS,0.014835
2023-08-01,Combined Risk Parity,NEE,0.018863
2023-08-01,Combined Risk Parity,NEM,0.016909
2023-08-01,Combined Risk Parity,NKE,0.011884
2023-08-01,Combined Risk Parity,NUE,0.012281
2023-08-01,Combined Risk Parity,NVDA,0.00929
2023-08-01,Combined Risk Parity,O,0.023178
2023-08-01,Combined Risk Parity,OXY,0.015974
2023-08-01,Combined Risk Parity,PLD,0.01412
2023-08-01,Combined Risk Parity,PSA,0.019633
2023-08-01,Combined Risk Parity,QCOM,0.011154
2023-08-01,Combined Risk Parity,SBUX,0.017029
2023-08-01,Combined Risk Parity,SHW,0.014008
2023-08-01,Combined Risk Parity,SLB,0.014754
2023-08-01,Combined Risk Parity,SO,0.021775
2023-08-01,Combined Risk Parity,T,0.022608
2023-08-01,Combined Risk Parity,TMUS,0.028469
2023-08-01,Combined Risk Parity,TTWO,0.017121
2023-08-01,Combined Risk Parity,UPS,0.016245
2023-08-01,Combined Risk Parity,USB,0.012525
2023-08-01,Combined Risk Parity,V,0.018431
2023-08-01,Combined Risk Parity,WFC,0.015625
2023-08-01,Combined Risk Parity,WMT,0.028576
2023-08-01,Combined Risk Parity,XOM,0.018147
2023-08-01,Combined Risk Parity,ADA-USD,0.007871
2023-08-01,Combined Risk Parity,BCH-USD,0.009147
2023-08-01,Combined Risk Parity,BTC-USD,0.010438
2023-08-01,Combined Risk Parity,EOS-USD,0.007761
2023-08-01,Combined Risk Parity,ETC-USD,0.006519
2023-08-01,Combined Risk Parity,ETH-USD,0.007888
2023-08-01,Combined Risk Parity,LTC-USD,0.008683
2023-08-01,Combined Risk Parity,TRX-USD,0.014777
2023-08-01,Combined Risk Parity,XLM-USD,0.007924
2023-08-01,Combined Risk Parity,XRP-USD,0.007523
2023-09-01,Combined Risk Parity,ABBV,0.034761
2023-09-01,Combined Risk Parity,ABT,0.020236
2023-09-01,Combined Risk Parity,ADBE,0.011718
2023-09-01,Combined Risk Parity,AEP,0.019872
2023-09-01,Combined Risk Parity,AMD,0.010239
2023-09-01,Combined Risk Parity,AMGN,0.03107
2023-09-01,Combined Risk Parity,AMT,0.014758
2023-09-01,Combined Risk Parity,BA,0.014283
2023-09-01,Combined Risk Parity,CAT,0.01499
2023-09-01,Combined Risk Parity,CCI,0.015347
2023-09-01,Combined Risk Parity,CMCSA,0.015834
2023-09-01,Combined Risk Parity,COP,0.015182
2023-09-01,Combined Risk Parity,CVX,0.018263
2023-09-01,Combined Risk Parity,D,0.020585
2023-09-01,Combined Risk Parity,DD,0.014877
2023-09-01,Combined Risk Parity,DIS,0.012265
2023-09-01,Combined Risk Parity,DOW,0.014864
2023-09-01,Combined Risk Parity,DUK,0.021988
2023-09-01,Combined Risk Parity,EA,0.022118
2023-09-01,Combined Risk Parity,GE,0.017005
2023-09-01,Combined Risk Parity,GILD,0.022958
2023-09-01,Combined Risk Parity,GS,0.016823
2023-09-01,Combined Risk Parity,INTC,0.011502
2023-09-01,Combined Risk Parity,KO,0.029021
2023-09-01,Combined Risk Parity,MMM,0.014834
2023-09-01,Combined Risk Parity,MRK,0.041673
2023-09-01,Combined Risk Parity,MS,0.015165
2023-09-01,Combined Risk Parity,NEE,0.018522
2023-09-01,Combined Risk Parity,NEM,0.017019
2023-09-01,Combined Risk Parity,NKE,0.012195
2023-09-01,Combined Risk Parity,NUE,0.012542
2023-09-01,Combined Risk Parity,NVDA,0.009808
2023-09-01,Combined Risk Parity,O,0.022762
2023-09-01,Combined Risk Parity,OXY,0.015338
2023-09-01,Combined Risk Parity,PLD,0.014175
2023-09-01,Combined Risk Parity,PSA,0.019545
2023-09-01,Combined Risk Parity,QCOM,0.011324
2023-09-01,Combined Risk Parity,SBUX,0.017547
2023-09-01,Combined Risk Parity,SHW,0.014297
2023-09-01,Combined Risk Parity,SLB,0.01453
2023-09-01,Combined Risk Parity,SO,0.021298
2023-09-01,Combined Risk Parity,T,0.022117
2023-09-01,Combined Risk Parity,TMUS,0.02802
2023-09-01,Combined Risk Parity,TTWO,0.016718
2023-09-01,Combined Risk Parity,UPS,0.016119
2023-09-01,Combined Risk Parity,USB,0.012415
2023-09-01,Combined Risk Parity,V,0.018823
2023-09-01,Combined Risk Parity,WFC,0.015934
2023-09-01,Combined Risk Parity,WMT,0.029962
2023-09-01,Combined Risk Parity,XOM,0.018297
2023-09-01,Combined Risk Parity,ADA-USD,0.008001
2023-09-01,Combined Risk Parity,BCH-USD,0.008828
2023-09-01,Combined Risk Parity,BTC-USD,0.010629
2023-09-01,Combined Risk Parity,EOS-USD,0.007688
2023-09-01,Combined Risk Parity,ETC-USD,0.00667
2023-09-01,Combined Risk Parity,ETH-USD,0.008417
2023-09-01,Combined Risk Parity,LTC-USD,0.008367
2023-09-01,Combined Risk Parity,TRX-USD,0.015053
2023-09-01,Combined Risk Parity,XLM-USD,0.007613
2023-09-01,Combined Risk Parity,XRP-USD,0.007196
2023-10-02,Combined Risk Parity,ABBV,0.03371
2023-10-02,Combined Risk Parity,ABT,0.019864
2023-10-02,Combined Risk Parity,ADBE,0.012533
2023-10-02,Combined Risk Parity,AEP,0.019907
2023-10-02,Combined Risk Parity,AMD,0.010146
2023-10-02,Combined Risk Parity,AMGN,0.032294
2023-10-02,Combined Risk Parity,AMT,0.014146
2023-10-02,Combined Risk Parity,BA,0.01503
2023-10-02,Combined Risk Parity,CAT,0.015091
2023-10-02,Combined Risk Parity,CCI,0.014902
2023-10-02,Combined Risk Parity,CMCSA,0.01706
2023-10-02,Combined Risk Parity,COP,0.015202
2023-10-02,Combined Risk Parity,CVX,0.018557
2023-10-02,Combined Risk Parity,D,0.019914
2023-10-02,Combined Risk Parity,DD,0.015319
2023-10-02,Combined Risk Parity,DIS,0.012343
2023-10-02,Combined Risk Parity,DOW,0.014807
2023-10-02,Combined Risk Parity,DUK,0.022281
2023-10-02,Combined Risk Parity,EA,0.022619
2023-10-02,Combined Risk Parity,GE,0.016985
2023-10-02,Combined Risk Parity,GILD,0.024001
2023-10-02,Combined Risk Parity,GS,0.016482
2023-10-02,Combined Risk Parity,INTC,0.011365
2023-10-02,Combined Risk Parity,KO,0.030079
2023-10-02,Combined Risk Parity,MMM,0.014486
2023-10-02,Combined Risk Parity,MRK,0.041582
2023-10-02,Combined Risk Parity,MS,0.014538
2023-10-02,Combined Risk Parity,NEE,0.018077
2023-10-02,Combined Risk Parity,NEM,0.017056
2023-10-02,Combined Risk Parity,NKE,0.012345
2023-10-02,Combined Risk Parity,NUE,0.011793
2023-10-02,Combined Risk Parity,NVDA,0.009646
2023-10-02,Combined Risk Parity,O,0.021773
2023-10-02,Combined Risk Parity,OXY,0.015066
2023-10-02,Combined Risk Parity,PLD,0.013596
2023-10-02,Combined Risk Parity,PSA,0.018988
2023-10-02,Combined Risk Parity,QCOM,0.010936
2023-10-02,Combined Risk Parity,SBUX,0.016923
2023-10-02,Combined Risk Parity,SHW,0.013941
2023-10-02,Combined Risk Parity,SLB,0.015254
2023-10-02,Combined Risk Parity,SO,0.021083
2023-10-02,Combined Risk Parity,T,0.022161
2023-10-02,Combined Risk Parity,TMUS,0.030958
2023-10-02,Combined Risk Parity,TTWO,0.016923
2023-10-02,Combined Risk Parity,UPS,0.015765
2023-10-02,Combined Risk Parity,USB,0.011757
2023-10-02,Combined Risk Parity,V,0.018913
2023-10-02,Combined Risk Parity,WFC,0.015727
2023-10-02,Combined Risk Parity,WMT,0.029975
2023-10-02,Combined Risk Parity,XOM,0.018294
2023-10-02,Combined Risk Parity,ADA-USD,0.007659
2023-10-02,Combined Risk Parity,BCH-USD,0.008567
2023-10-02,Combined Risk Parity,BTC-USD,0.011104
2023-10-02,Combined Risk Parity,EOS-USD,0.008297
2023-10-02,Combined Risk Parity,ETC-USD,0.006674
2023-10-02,Combined Risk Parity,ETH-USD,0.008544
2023-10-02,Combined Risk Parity,LTC-USD,0.008047
2023-10-02,Combined Risk Parity,TRX-USD,0.014556
2023-10-02,Combined Risk Parity,XLM-USD,0.007439
2023-10-02,Combined Risk Parity,XRP-USD,0.00692
2023-11-01,Combined Risk Parity,ABBV,0.035401
2023-11-01,Combined Risk Parity,ABT,0.021648
2023-11-01,Combined Risk Parity,ADBE,0.011817
2023-11-01,Combined Risk Parity,AEP,0.020754
2023-11-01,Combined Risk Parity,AMD,0.010583
2023-11-01,Combined Risk Parity,AMGN,0.031003
2023-11-01,Combined Risk Parity,AMT,0.014029
2023-11-01,Combined Risk Parity,BA,0.014789
2023-11-01,Combined Risk Parity,CAT,0.015039
2023-11-01,Combined Risk Parity,CCI,0.014344
2023-11-01,Combined Risk Parity,CMCSA,0.017132
2023-11-01,Combined Risk Parity,COP,0.015232
2023-11-01,Combined Risk Parity,CVX,0.018959
2023-11-01,Combined Risk Parity,D,0.020393
2023-11-01,Combined Risk Parity,DD,0.015753
2023-11-01,Combined Risk Parity,DIS,0.012275
2023-11-01,Combined Risk Parity,DOW,0.014516
2023-11-01,Combined Risk Parity,DUK,0.024136
2023-11-01,Combined Risk Parity,EA,0.022147
2023-11-01,Combined Risk Parity,GE,0.017211
2023-11-01,Combined Risk Parity,GILD,0.027891
2023-11-01,Combined Risk Parity,GS,0.016504
2023-11-01,Combined Risk Parity,INTC,0.012242
2023-11-01,Combined Risk Parity,KO,0.029198
2023-11-01,Combined Risk Parity,MMM,0.013655
2023-11-01,Combined Risk Parity,MRK,0.043608
2023-11-01,Combined Risk Parity,MS,0.014597
2023-11-01,Combined Risk Parity,NEE,0.017728
2023-11-01,Combined Risk Parity,NEM,0.015978
2023-11-01,Combined Risk Parity,NKE,0.012602
2023-11-01,Combined Risk Parity,NUE,0.011584
2023-11-01,Combined Risk Parity,NVDA,0.009986
2023-11-01,Combined Risk Parity,O,0.02224
2023-11-01,Combined Risk Parity,OXY,0.014073
2023-11-01,Combined Risk Parity,PLD,0.012747
2023-11-01,Combined Risk Parity,PSA,0.017537
2023-11-01,Combined Risk Parity,QCOM,0.010907
2023-11-01,Combined Risk Parity,SBUX,0.016834
2023-11-01,Combined Risk Parity,SHW,0.014546
2023-11-01,Combined Risk Parity,SLB,0.01539
2023-11-01,Combined Risk Parity,SO,0.022531
2023-11-01,Combined Risk Parity,T,0.023054
2023-11-01,Combined Risk Parity,TMUS,0.033561
2023-11-01,Combined Risk Parity,TTWO,0.015641
2023-11-01,Combined Risk Parity,UPS,0.014798
2023-11-01,Combined Risk Parity,USB,0.010506
2023-11-01,Combined Risk Parity,V,0.018885
2023-11-01,Combined Risk Parity,WFC,0.015227
2023-11-01,Combined Risk Parity,WMT,0.031566
2023-11-01,Combined Risk Parity,XOM,0.018553
2023-11-01,Combined Risk Parity,ADA-USD,0.007356
2023-11-01,Combined Risk Parity,BCH-USD,0.007691
2023-11-01,Combined Risk Parity,BTC-USD,0.010512
2023-11-01,Combined Risk Parity,EOS-USD,0.007485
2023-11-01,Combined Risk Parity,ETC-USD,0.005955
2023-11-01,Combined Risk Parity,ETH-USD,0.00794
2023-11-01,Combined Risk Parity,LTC-USD,0.007198
2023-11-01,Combined Risk Parity,TRX-USD,0.012275
2023-11-01,Combined Risk Parity,XLM-USD,0.006268
2023-11-01,Combined Risk Parity,XRP-USD,0.005992
2023-12-01,Combined Risk Parity,ABBV,0.037406
2023-12-01,Combined Risk Parity,ABT,0.022886
2023-12-01,Combined Risk Parity,ADBE,0.012587
2023-12-01,Combined Risk Parity,AEP,0.019832
2023-12-01,Combined Risk Parity,AMD,0.0124
2023-12-01,Combined Risk Parity,AMGN,0.025196
2023-12-01,Combined Risk Parity,AMT,0.014174
2023-12-01,Combined Risk Parity,BA,0.014064
2023-12-01,Combined Risk Parity,CAT,0.014028
2023-12-01,Combined Risk Parity,CCI,0.014357
2023-12-01,Combined Risk Parity,CMCSA,0.016777
2023-12-01,Combined Risk Parity,COP,0.015486
2023-12-01,Combined Risk Parity,CVX,0.019156
2023-12-01,Combined Risk Parity,D,0.018279
2023-12-01,Combined Risk Parity,DD,0.014511
2023-12-01,Combined Risk Parity,DIS,0.01371
2023-12-01,Combined Risk Parity,DOW,0.015267
2023-12-01,Combined Risk Parity,DUK,0.023522
2023-12-01,Combined Risk Parity,EA,0.021439
2023-12-01,Combined Risk Parity,GE,0.017353
2023-12-01,Combined Risk Parity,GILD,0.023766
2023-12-01,Combined Risk Parity,GS,0.01514
2023-12-01,Combined Risk Parity,INTC,0.013127
2023-12-01,Combined Risk Parity,KO,0.031922
2023-12-01,Combined Risk Parity,MMM,0.012933
2023-12-01,Combined Risk Parity,MRK,0.038033
2023-12-01,Combined Risk Parity,MS,0.013598
2023-12-01,Combined Risk Parity,NEE,0.017166
2023-12-01,Combined Risk Parity,NEM,0.017778
2023-12-01,Combined Risk Parity,NKE,0.013543
2023-12-01,Combined Risk Parity,NUE,0.011511
2023-12-01,Combined Risk Parity,NVDA,0.011886
2023-12-01,Combined Risk Parity,O,0.021044
2023-12-01,Combined Risk Parity,OXY,0.016206
2023-12-01,Combined Risk Parity,PLD,0.01236
2023-12-01,Combined Risk Parity,PSA,0.017963
2023-12-01,Combined Risk Parity,QCOM,0.011104
2023-12-01,Combined Risk Parity,SBUX,0.016312
2023-12-01,Combined Risk Parity,SHW,0.014794
2023-12-01,Combined Risk Parity,SLB,0.014082
2023-12-01,Combined Risk Parity,SO,0.02167
2023-12-01,Combined Risk Parity,T,0.022194
2023-12-01,Combined Risk Parity,TMUS,0.031662
2023-12-01,Combined Risk Parity,TTWO,0.014946
2023-12-01,Combined Risk Parity,UPS,0.015177
2023-12-01,Combined Risk Parity,USB,0.009154
2023-12-01,Combined Risk Parity,V,0.02095
2023-12-01,Combined Risk Parity,WFC,0.014185
2023-12-01,Combined Risk Parity,WMT,0.033675
2023-12-01,Combined Risk Parity,XOM,0.01878
2023-12-01,Combined Risk Parity,ADA-USD,0.007921
2023-12-01,Combined Risk Parity,BCH-USD,0.008935
2023-12-01,Combined Risk Parity,BTC-USD,0.012468
2023-12-01,Combined Risk Parity,EOS-USD,0.008207
2023-12-01,Combined Risk Parity,ETC-USD,0.00711
2023-12-01,Combined Risk Parity,ETH-USD,0.010937
2023-12-01,Combined Risk Parity,LTC-USD,0.008539
2023-12-01,Combined Risk Parity,TRX-USD,0.013025
2023-12-01,Combined Risk Parity,XLM-USD,0.006942
2023-12-01,Combined Risk Parity,XRP-USD,0.006825
2021-01-04,Combined Hierarchical Risk Parity,ABBV,0.03055
2021-01-04,Combined Hierarchical Risk Parity,ABT,0.024088
2021-01-04,Combined Hierarchical Risk Parity,ADBE,0.013105
2021-01-04,Combined Hierarchical Risk Parity,AEP,0.01754
2021-01-04,Combined Hierarchical Risk Parity,AMD,0.008935
2021-01-04,Combined Hierarchical Risk Parity,AMGN,0.025248
2021-01-04,Combined Hierarchical Risk Parity,AMT,0.013257
2021-01-04,Combined Hierarchical Risk Parity,BA,0.007894
2021-01-04,Combined Hierarchical Risk Parity,CAT,0.014196
2021-01-04,Combined Hierarchical Risk Parity,CCI,0.013997
2021-01-04,Combined Hierarchical Risk Parity,CMCSA,0.025291
2021-01-04,Combined Hierarchical Risk Parity,COP,0.005148
2021-01-04,Combined Hierarchical Risk Parity,CVX,0.007045
2021-01-04,Combined Hierarchical Risk Parity,D,0.012448
2021-01-04,Combined Hierarchical Risk Parity,DD,0.009809
2021-01-04,Combined Hierarchical Risk Parity,DIS,0.017496
2021-01-04,Combined Hierarchical Risk Parity,DOW,0.006673
2021-01-04,Combined Hierarchical Risk Parity,DUK,0.014671
2021-01-04,Combined Hierarchical Risk Parity,EA,0.04319
2021-01-04,Combined Hierarchical Risk Parity,GE,0.009777
2021-01-04,Combined Hierarchical Risk Parity,GILD,0.048472
2021-01-04,Combined Hierarchical Risk Parity,GS,0.009097
2021-01-04,Combined Hierarchical Risk Parity,INTC,0.014226
2021-01-04,Combined Hierarchical Risk Parity,KO,0.024475
2021-01-04,Combined Hierarchical Risk Parity,MMM,0.020469
2021-01-04,Combined Hierarchical Risk Parity,MRK,0.036649
2021-01-04,Combined Hierarchical Risk Parity,MS,0.00752
2021-01-04,Combined Hierarchical Risk Parity,NEE,0.015069
2021-01-04,Combined Hierarchical Risk Parity,NEM,0.039093
2021-01-04,Combined Hierarchical Risk Parity,NKE,0.022422
2021-01-04,Combined Hierarchical Risk Parity,NUE,0.01055
2021-01-04,Combined Hierarchical Risk Parity,NVDA,0.009003
2021-01-04,Combined Hierarchical Risk Parity,O,0.012398
2021-01-04,Combined Hierarchical Risk Parity,OXY,0.003087
2021-01-04,Combined Hierarchical Risk Parity,PLD,0.01303
2021-01-04,Combined Hierarchical Risk Parity,PSA,0.03154
2021-01-04,Combined Hierarchical Risk Parity,QCOM,0.011854
